datetime,iter,ii,model_val,cal_val,physical_val
17/09/25 10:51:57,40,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:51:57,40,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:51:57,40,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:51:57,40,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:51:57,40,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:51:57,40,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:51:58,41,0,50,(np.float64(61.80343498353074), np.float64(9.96586923603359)),560.0968967852103
17/09/25 10:51:58,41,1,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:51:58,41,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:51:58,41,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:51:58,41,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:51:58,41,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:51:58,41,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:51:58,41,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:51:59,42,0,50,(np.float64(61.80343498353074), np.float64(9.978906027806758)),560.7487363738687
17/09/25 10:51:59,42,1,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:51:59,42,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:51:59,42,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:51:59,42,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:51:59,42,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:51:59,42,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:51:59,42,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:00,43,0,50,(np.float64(61.80343498353074), np.float64(9.98696320822683)),561.1515953948723
17/09/25 10:52:00,43,1,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:00,43,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:00,43,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:00,43,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:00,43,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:00,43,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:00,43,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:00,44,0,50,(np.float64(61.80343498353074), np.float64(9.991942819579926)),561.400575962527
17/09/25 10:52:00,44,1,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:00,44,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:00,44,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:00,44,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:00,44,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:00,44,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:00,44,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:01,45,0,50,(np.float64(61.80343498353074), np.float64(9.995020388646903)),561.554454415876
17/09/25 10:52:01,45,1,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:01,45,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:01,45,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:01,45,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:01,45,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:01,45,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:01,45,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:02,46,0,50,(np.float64(61.80343498353074), np.float64(9.996922430933022)),561.6495565301818
17/09/25 10:52:02,46,1,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:02,46,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:02,46,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:02,46,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:02,46,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:02,46,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:02,46,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:03,47,0,50,(np.float64(61.80343498353074), np.float64(9.998097957713883)),561.7083328692249
17/09/25 10:52:03,47,1,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:03,47,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:03,47,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:03,47,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:03,47,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:03,47,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:03,47,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:04,48,0,50,(np.float64(61.80343498353074), np.float64(9.99882447321914)),561.7446586444877
17/09/25 10:52:04,48,1,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:04,48,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:04,48,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:04,48,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:04,48,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:04,48,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:04,48,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:04,49,0,50,(np.float64(61.80343498353074), np.float64(9.999273484494742)),561.7671092082678
17/09/25 10:52:04,49,1,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:04,49,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:04,49,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:04,49,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:04,49,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:04,49,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:04,49,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:05,50,0,50,(np.float64(61.80343498353074), np.float64(9.999550988724396)),561.7809844197506
17/09/25 10:52:05,50,1,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:05,50,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:05,50,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:05,50,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:05,50,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:05,50,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:05,50,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:06,51,0,50,(np.float64(61.80343498353074), np.float64(9.999722495770344)),561.7895597720479
17/09/25 10:52:06,51,1,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:06,51,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:06,51,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:06,51,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:06,51,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:06,51,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:06,51,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:06,52,0,50,(np.float64(61.80343498353074), np.float64(9.99982849295405)),561.7948596312333
17/09/25 10:52:06,52,1,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:06,52,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:07,52,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:07,52,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:07,52,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:07,52,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:07,52,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:07,53,0,50,(np.float64(61.80343498353074), np.float64(9.999894002816292)),561.7981351243454
17/09/25 10:52:07,53,1,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:07,53,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:07,53,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:07,53,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:07,53,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:07,53,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:07,53,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:08,54,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:52:08,54,1,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:08,54,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:08,54,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:08,54,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:08,54,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:08,54,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:08,54,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:09,55,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:52:09,55,1,50,(np.float64(38.19660112501051), np.float64(1.05)),90.69660112501052
17/09/25 10:52:09,55,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:09,55,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:09,55,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:09,55,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:09,55,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:09,55,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:09,56,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:52:09,56,1,50,(np.float64(61.803398874989476), np.float64(1.05)),114.30339887498948
17/09/25 10:52:09,56,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:09,56,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:09,56,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:09,56,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:09,56,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:09,56,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:10,57,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:52:10,57,1,50,(np.float64(76.39320225002102), np.float64(1.05)),128.89320225002103
17/09/25 10:52:10,57,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:10,57,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:10,57,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:10,57,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:10,57,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:10,57,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:11,58,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:52:11,58,1,50,(np.float64(69.09830056250526), np.float64(1.05)),121.59830056250526
17/09/25 10:52:11,58,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:11,58,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:11,58,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:11,58,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:11,58,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:11,58,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:12,59,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:52:12,59,1,50,(np.float64(66.31189606246319), np.float64(1.05)),118.81189606246319
17/09/25 10:52:12,59,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:12,59,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:12,59,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:12,59,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:12,59,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:12,59,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:12,60,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:52:12,60,1,50,(np.float64(64.58980337503154), np.float64(1.05)),117.08980337503154
17/09/25 10:52:12,60,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:12,60,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:12,60,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:12,60,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:12,60,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:12,60,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:13,61,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:52:13,61,1,50,(np.float64(63.525491562421124), np.float64(1.05)),116.02549156242112
17/09/25 10:52:13,61,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:13,61,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:13,61,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:13,61,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:13,61,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:13,61,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:14,62,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:52:14,62,1,50,(np.float64(62.86771068759988), np.float64(1.05)),115.36771068759988
17/09/25 10:52:14,62,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:14,62,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:14,62,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:14,62,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:14,62,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:14,62,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:15,63,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:52:15,63,1,50,(np.float64(62.46117974981072), np.float64(1.05)),114.96117974981073
17/09/25 10:52:15,63,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:15,63,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:15,63,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:15,63,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:15,63,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:15,63,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:16,64,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:52:16,64,1,50,(np.float64(62.20992981277865), np.float64(1.05)),114.70992981277865
17/09/25 10:52:16,64,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:16,64,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:16,64,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:16,64,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:16,64,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:16,64,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:16,65,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:52:16,65,1,50,(np.float64(62.054648812021554), np.float64(1.05)),114.55464881202155
17/09/25 10:52:16,65,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:16,65,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:16,65,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:16,65,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:16,65,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:16,65,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:17,66,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:52:17,66,1,50,(np.float64(61.95867987574657), np.float64(1.05)),114.45867987574657
17/09/25 10:52:17,66,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:17,66,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:17,66,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:17,66,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:17,66,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:17,66,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:18,67,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:52:18,67,1,50,(np.float64(61.899367811264455), np.float64(1.05)),114.39936781126445
17/09/25 10:52:18,67,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:18,67,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:18,67,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:18,67,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:18,67,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:18,67,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:19,68,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:52:19,68,1,50,(np.float64(61.86271093947158), np.float64(1.05)),114.36271093947158
17/09/25 10:52:19,68,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:19,68,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:19,68,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:19,68,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:19,68,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:19,68,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:19,69,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:52:19,69,1,50,(np.float64(61.84005574678234), np.float64(1.05)),114.34005574678234
17/09/25 10:52:19,69,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:19,69,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:19,69,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:19,69,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:19,69,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:19,69,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:20,70,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:52:20,70,1,50,(np.float64(61.82605406767871), np.float64(1.05)),114.32605406767871
17/09/25 10:52:20,70,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:20,70,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:20,70,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:20,70,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:20,70,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:20,70,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:21,71,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:52:21,71,1,50,(np.float64(61.817400554093105), np.float64(1.05)),114.3174005540931
17/09/25 10:52:21,71,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:21,71,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:21,71,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:21,71,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:21,71,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:21,71,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:22,72,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:52:22,72,1,50,(np.float64(61.81205238857509), np.float64(1.05)),114.3120523885751
17/09/25 10:52:22,72,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:22,72,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:22,72,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:22,72,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:22,72,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:22,72,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:22,73,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:52:22,73,1,50,(np.float64(61.80874704050749), np.float64(1.05)),114.30874704050748
17/09/25 10:52:22,73,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:23,73,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:23,73,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:23,73,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:23,73,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:23,73,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:23,74,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:52:23,74,1,50,(np.float64(61.80670422305707), np.float64(1.05)),114.30670422305707
17/09/25 10:52:23,74,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:23,74,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:23,74,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:23,74,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:23,74,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:23,74,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:24,75,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:52:24,75,1,50,(np.float64(61.8054416924399), np.float64(1.05)),114.3054416924399
17/09/25 10:52:24,75,2,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:24,75,3,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:24,75,4,50,(np.float64(0.01), np.float64(1.05)),52.51
17/09/25 10:52:24,75,5,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:24,75,6,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:24,75,7,10,(np.float64(0.01), np.float64(1.05)),10.51
17/09/25 10:52:25,76,0,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
